Dia;HORA.;SITE;Week;5G_GCELDA;5G_CSSR_DATA;5G_DCR_DATA  (triggered by sgNB);5G_DCR_DATA  (including triggered by MeNB);5G Intra HO SuccRate;5G Inter RAT HO SuccRate;Tput DL 5G User;Tput UL 5G User;5G_MIMO Performance;5G Avg Reported CQI;5G PRB Use;UL Average Interference Noise(dBm);5G.DCR.ATTEMPS;5G.CSSR.ATTEMPS;5G.INTER.ATTEMPS;5G.INTRA.ATTEMPS;TP1 (0.0 - 0.3 Km);TP2 (0.3 - 0.7 Km);TP3 (0.7 - 1.1 Km);TP4 (1.1 - 2.2 Km);TP5 (2.2 - 3.6 Km);TP6 (3.6 - 6.2 Km);TP7 (6.2 - 14.5 Km);TP8 (>14.5 Km);AVERAGE PRB LOAD DL: E5GPRBDL003: Num_DL_PRBs_Disp;N.PRB.DL.Used.Avg;5G_QF MIMO (Rank2)(%);5G_QF MIMO (Rank4)(%)
20250608;20:00:00;CAN5101;202523;CANX5101Q3A;98,94;10,47;47,13;100,00;100,00;3,61;1,60;1,36;9,43;26,10;-116,59;3.066,00;2.546,00;310,00;96,00;6.815,00;1.650,00;12.624 ;3.087 ;55 ;0 ;0,00;0,00;1.272.388.474,00;332.125.055,00;48 ;0 
20250608;20:00:00;CAN5102;202523;CANX5102Q1A;98,99;1,01;3,15;100,00;100,00;1,05;0,75;1,53;9,61;57,87;-114,99;6.342,00;4.670,00;1.740,00;205,00;3.837,00;3.979,00;5.091 ;759 ;264 ;157 ;0,00;0,00;1.443.082.814,00;835.149.265,00;51 ;0 
20250608;20:00:00;CAN5102;202523;CANX5102Q2A;74,43;1,49;5,44;100,00;100,00;0,07;0,04;1,34;7,93;28,60;-111,85;10.366,00;12.947,00;1.330,00;3.899,00;4.300,00;14.239,00;18.535 ;333 ;20 ;7 ;0,00;0,00;1.557.367.990,00;445.426.319,00;29 ;0 
20250608;20:00:00;CAN5102;202523;CANX5102Q3A;98,53;0,98;3,86;100,00;100,00;0,08;0,08;1,40;8,46;26,58;-113,74;14.043,00;13.122,00;731,00;2.967,00;7.969,00;11.882,00;12.370 ;26 ;63 ;57 ;0,00;0,00;1.543.291.592,00;410.162.760,00;36 ;0 
20250608;20:00:00;CAN5102;202523;CANX5102Q4A;97,30;1,54;4,01;100,00;100,00;1,33;0,85;1,64;10,10;59,61;-115,23;4.089,00;4.144,00;7,00;585,00;595,00;3.322,00;5.201 ;84 ;42 ;24 ;0,00;0,00;1.167.045.124,00;695.673.666,00;65 ;0 
20250608;20:00:00;CAN5103;202523;CANX5103Q1A;99,76;0,65;3,37;100,00;100,00;3,92;3,69;1,51;9,63;36,49;-116,90;1.840,00;1.682,00;190,00;131,00;2.216,00;20,00;130 ;44 ;60 ;4 ;0,00;0,00;1.059.614.658,00;386.617.309,00;53 ;0 
20250608;20:00:00;CAN5103;202523;CANX5103Q2A;99,21;0,78;3,69;100,00;99,73;1,93;1,59;1,39;9,51;43,91;-113,72;4.121,00;3.055,00;1.123,00;128,00;4.572,00;244,00;1.150 ;425 ;157 ;104 ;0,00;0,00;1.258.027.816,00;552.420.961,00;42 ;0 
20250608;20:00:00;CAN5104;202523;CANX5104Q1A;99,33;3,28;10,98;100,00;100,00;3,07;2,68;1,12;9,50;25,79;-117,44;519,00;447,00;126,00;352,00;579,00;686,00;841 ;126 ;7 ;3 ;0,00;0,00;1.093.069.044,00;281.862.052,00;14 ;0 
20250608;20:00:00;CAN5104;202523;CANX5104Q2A;98,02;1,38;6,32;100,00;97,85;4,38;3,35;1,48;9,12;24,04;-116,17;1.234,00;810,00;511,00;29,00;473,00;787,00;1.428 ;122 ;28 ;9 ;0,00;0,00;1.108.240.250,00;266.432.027,00;51 ;0 
20250608;20:00:00;CAN5104;202523;CANX5104Q3A;99,85;5,41;27,15;99,73;100,00;3,17;0,88;1,10;9,43;46,67;-118,16;906,00;646,00;174,00;366,00;749,00;1.020,00;1.311 ;200 ;73 ;51 ;0,00;0,00;1.240.470.430,00;578.927.481,00;13 ;0 
20250608;20:00:00;CAN5105;202523;CANX5105Q1A;98,44;1,36;5,31;100,00;100,00;2,13;0,78;1,38;8,93;46,42;-114,50;1.468,00;1.221,00;291,00;33,00;1.241,00;361,00;1.063 ;136 ;48 ;27 ;0,00;0,00;1.339.827.448,00;621.887.552,00;42 ;0 
20250608;20:00:00;CAN5105;202523;CANX5105Q2A;99,68;0,95;3,93;98,21;100,00;2,51;3,04;1,36;9,11;46,04;-115,77;1.374,00;1.240,00;148,00;56,00;1.453,00;275,00;325 ;48 ;21 ;17 ;0,00;0,00;820.876.456,00;377.914.125,00;41 ;0 
20250608;20:00:00;CAN5113;202523;CANX5113P1A;99,70;3,77;30,27;99,66;N/A;175,92;3,00;2,56;13,23;1,52;-109,33;664,00;675,00;0,00;295,00;898,00;631,00;989 ;13.493 ;1.132 ;451 ;51,00;51,00;20.442.246.552,00;309.853.354,00;96 ;38 
20250608;20:00:00;CAN5113;202523;CANX5113P2A;99,89;6,57;35,88;100,00;100,00;80,29;0,17;1,95;11,73;8,12;-108,96;5.223,00;5.294,00;81,00;718,00;4.036,00;1.329,00;8.600 ;5.443 ;5.990 ;5.029 ;695,00;695,00;20.442.246.552,00;1.660.370.070,00;88 ;12 
20250608;20:00:00;CAN5113;202523;CANX5113P3A;99,77;5,71;33,93;99,79;99,62;79,80;0,14;2,03;11,34;15,41;-94,21;12.042,00;12.139,00;263,00;480,00;8.477,00;2.547,00;17.812 ;18.615 ;8.868 ;8.375 ;1.141,00;1.141,00;20.442.246.552,00;3.149.133.517,00;86 ;27 
20250608;20:00:00;CAN5113;202523;CANX5113Q1A;100,00;15,22;23,91;100,00;100,00;3,36;0,21;1,20;8,75;5,25;-118,15;46,00;31,00;8,00;17,00;48,00;134,00;456 ;790 ;410 ;155 ;0,00;0,00;1.154.868.824,00;60.672.888,00;51 ;0 
20250608;20:00:00;CAN5113;202523;CANX5113Q2A;96,71;1,98;8,52;100,00;100,00;2,24;0,18;1,14;7,13;27,58;-114,41;1.820,00;1.458,00;298,00;52,00;2.181,00;1.556,00;3.787 ;2.686 ;653 ;288 ;0,00;0,00;781.168.600,00;215.460.740,00;18 ;0 
20250608;20:00:00;CAN5113;202523;CANX5113Q3A;98,55;3,55;13,62;100,00;99,75;2,12;0,35;1,09;8,32;41,48;-115,42;3.156,00;2.422,00;788,00;36,00;480,00;772,00;4.567 ;382 ;299 ;235 ;0,00;0,00;1.312.150.404,00;544.234.715,00;9 ;0 
20250608;20:00:00;CAN5115;202523;CANX5115Q1A;99,07;1,01;3,03;100,00;98,65;1,95;0,86;1,42;9,13;48,57;-118,05;2.578,00;2.246,00;222,00;89,00;3.094,00;139,00;200 ;363 ;42 ;26 ;0,00;0,00;1.277.538.814,00;620.507.307,00;41 ;0 
20250608;20:00:00;CAN5115;202523;CANX5115Q2A;99,12;2,43;5,47;100,00;97,69;2,50;1,37;1,28;7,69;30,05;-116,01;1.151,00;1.017,00;130,00;84,00;1.109,00;434,00;602 ;93 ;8 ;4 ;0,00;0,00;1.682.755.630,00;505.621.746,00;28 ;0 
20250608;20:00:00;CAN5115;202523;CANX5115Q3A;98,66;1,26;5,52;100,00;99,43;1,47;0,43;1,36;7,99;38,54;-114,65;3.494,00;2.846,00;526,00;209,00;570,00;3.656,00;4.372 ;159 ;75 ;56 ;0,00;0,00;1.413.027.478,00;544.630.631,00;38 ;0 
20250608;20:00:00;CAN5115;202523;CANX5115Q4A;99,00;0,67;5,78;100,00;100,00;3,07;6,89;1,45;8,76;28,59;-117,23;2.076,00;1.891,00;181,00;300,00;1.620,00;1.512,00;1.571 ;31 ;24 ;15 ;0,00;0,00;1.822.828.972,00;521.234.233,00;51 ;0 
20250608;20:00:00;CAN5868;202523;CANX5868Q1A;92,37;0,99;4,32;100,00;98,72;3,30;1,68;1,35;8,43;33,86;-115,63;1.318,00;1.167,00;234,00;134,00;1.874,00;309,00;385 ;412 ;39 ;17 ;0,00;0,00;1.313.129.344,00;444.663.611,00;34 ;0 
20250608;20:00:00;CAN5868;202523;CANX5868Q2A;98,44;0,98;3,49;100,00;91,46;1,00;0,55;1,27;8,73;38,86;-115,34;4.100,00;3.397,00;726,00;119,00;4.737,00;1.003,00;1.257 ;42 ;40 ;31 ;0,00;0,00;1.264.621.990,00;491.484.044,00;32 ;0 
20250608;20:00:00;CAN5872;202523;CANX5872P1A;99,81;3,48;17,68;99,61;100,00;60,61;0,65;2,35;12,32;34,76;-95,64;16.159,00;15.629,00;581,00;507,00;7.241,00;6.311,00;17.512 ;6.457 ;11.700 ;10.386 ;2.963,00;2.963,00;20.442.250.374,00;7.105.943.362,00;92 ;23 
20250608;20:00:00;CAN5872;202523;CANX5872P2A;99,91;8,05;37,75;100,00;100,00;71,89;0,74;2,06;10,80;12,72;-112,98;6.276,00;6.369,00;19,00;957,00;4.547,00;6.825,00;14.824 ;6.049 ;11.803 ;10.783 ;4.566,00;4.566,00;20.442.250.374,00;2.599.803.358,00;86 ;11 
20250608;20:00:00;CAN5872;202523;CANX5872P3A;99,81;7,36;33,21;100,00;N/A;68,31;0,63;1,61;11,08;16,40;-115,48;5.764,00;5.657,00;0,00;371,00;7.174,00;1.664,00;4.216 ;2.442 ;16.170 ;14.833 ;2.589,00;2.589,00;20.442.250.374,00;3.352.532.731,00;83 ;5 
20250608;20:00:00;CAN5872;202523;CANX5872Q1A;98,62;2,16;6,61;100,00;100,00;5,53;1,48;1,44;8,80;34,70;-114,48;1.437,00;1.161,00;284,00;67,00;1.141,00;1.014,00;1.268 ;270 ;94 ;47 ;0,00;0,00;1.121.479.922,00;389.153.775,00;44 ;0 
20250608;20:00:00;CAN5872;202523;CANX5872Q2A;98,83;2,76;14,03;100,00;100,00;2,30;0,19;1,34;7,62;36,84;-114,96;1.269,00;1.195,00;96,00;133,00;367,00;1.563,00;2.231 ;31 ;11 ;8 ;0,00;0,00;858.816.210,00;316.405.861,00;34 ;0 
20250608;20:00:00;CAN5872;202523;CANX5872Q3A;99,37;2,12;5,10;100,00;98,27;4,22;0,38;1,32;8,87;39,45;-114,35;1.982,00;1.589,00;347,00;72,00;1.108,00;2.071,00;2.239 ;125 ;28 ;11 ;0,00;0,00;1.265.034.778,00;499.006.508,00;37 ;0 
20250608;21:00:00;CAN5100;202523;CANX5100Q1A;97,52;1,38;5,58;100,00;100,00;4,85;1,91;1,75;9,98;30,62;-116,18;1.667,00;1.450,00;241,00;113,00;1.810,00;189,00;780 ;106 ;86 ;52 ;0,00;0,00;1.533.111.906,00;469.466.247,00;77 ;0 
20250608;21:00:00;CAN5100;202523;CANX5100Q2A;96,73;0,93;4,53;100,00;100,00;4,05;2,64;1,74;10,18;48,43;-115,70;2.250,00;1.868,00;500,00;137,00;2.621,00;119,00;209 ;19 ;11 ;5 ;0,00;0,00;1.889.034.702,00;914.841.706,00;70 ;0 
20250608;21:00:00;CAN5100;202523;CANX5100Q3A;98,38;1,82;7,05;100,00;100,00;7,05;3,26;1,71;10,64;33,71;-113,47;1.873,00;1.786,00;76,00;111,00;2.080,00;394,00;748 ;150 ;65 ;44 ;0,00;0,00;1.680.295.442,00;566.368.073,00;76 ;0 
20250608;21:00:00;CAN5101;202523;CANX5101Q1A;99,48;18,17;61,96;100,00;100,00;2,73;0,89;1,40;9,45;16,61;-116,58;1.756,00;1.530,00;148,00;40,00;2.383,00;869,00;8.049 ;3.404 ;6 ;0 ;0,00;0,00;954.917.282,00;158.569.435,00;18 ;0 
20250608;21:00:00;CAN5101;202523;CANX5101Q2A;94,92;6,91;26,71;100,00;100,00;6,96;0,94;1,68;10,03;41,69;-119,18;1.535,00;1.594,00;15,00;25,00;2.578,00;1.958,00;4.145 ;1.351 ;11 ;0 ;0,00;0,00;1.203.640.502,00;501.857.560,00;63 ;0 
20250608;21:00:00;CAN5101;202523;CANX5101Q3A;89,23;11,30;37,00;100,00;100,00;6,14;2,00;1,40;10,39;22,76;-116,05;1.973,00;1.904,00;174,00;54,00;2.768,00;804,00;5.532 ;2.202 ;9 ;0 ;0,00;0,00;1.173.789.422,00;267.166.637,00;51 ;0 
20250608;21:00:00;CAN5102;202523;CANX5102Q1A;98,06;0,92;3,25;100,00;100,00;1,65;1,50;1,40;9,52;55,75;-114,80;5.667,00;4.233,00;1.496,00;199,00;3.997,00;3.630,00;4.762 ;743 ;304 ;181 ;0,00;0,00;1.417.019.398,00;789.953.198,00;46 ;0 
20250608;21:00:00;CAN5102;202523;CANX5102Q2A;71,81;1,69;5,28;99,97;100,00;0,08;0,05;1,30;7,68;30,03;-111,46;9.329,00;11.552,00;1.330,00;2.957,00;4.484,00;12.942,00;16.748 ;398 ;24 ;9 ;0,00;0,00;1.536.202.460,00;461.274.140,00;27 ;0 
20250608;21:00:00;CAN5102;202523;CANX5102Q3A;98,76;1,18;3,55;100,00;100,00;0,09;0,07;1,42;8,21;28,06;-113,67;11.310,00;10.590,00;626,00;2.358,00;7.681,00;8.494,00;8.800 ;18 ;42 ;34 ;0,00;0,00;1.508.802.946,00;423.341.152,00;37 ;0 
20250608;21:00:00;CAN5102;202523;CANX5102Q4A;97,97;1,25;3,25;100,00;100,00;1,29;0,69;1,64;10,00;60,04;-115,00;2.489,00;2.465,00;31,00;405,00;511,00;1.805,00;3.036 ;65 ;27 ;8 ;1,00;1,00;1.097.703.488,00;659.071.359,00;66 ;0 
20250608;21:00:00;CAN5103;202523;CANX5103Q1A;83,22;0,78;3,65;99,26;100,00;6,40;4,27;1,62;10,16;43,99;-116,76;1.533,00;1.651,00;179,00;136,00;2.106,00;7,00;62 ;35 ;26 ;8 ;0,00;0,00;1.097.937.978,00;482.973.954,00;59 ;0 
20250608;21:00:00;CAN5103;202523;CANX5103Q2A;97,78;1,41;4,52;100,00;98,97;1,61;0,59;1,35;9,44;42,96;-114,75;2.989,00;2.389,00;680,00;122,00;3.430,00;247,00;1.173 ;288 ;60 ;46 ;0,00;0,00;1.124.544.400,00;483.088.733,00;39 ;0 
20250608;21:00:00;CAN5104;202523;CANX5104Q1A;99,05;4,20;12,61;100,00;100,00;3,55;5,07;1,18;8,97;20,73;-116,85;357,00;315,00;77,00;245,00;370,00;416,00;648 ;87 ;7 ;3 ;0,00;0,00;1.125.401.400,00;233.300.349,00;19 ;0 
20250608;21:00:00;CAN5104;202523;CANX5104Q2A;98,79;4,65;9,51;100,00;97,24;4,32;2,58;1,38;8,93;26,79;-116,07;967,00;659,00;362,00;25,00;302,00;687,00;1.244 ;74 ;74 ;10 ;0,00;0,00;1.093.105.580,00;292.837.143,00;40 ;0 
20250608;21:00:00;CAN5104;202523;CANX5104Q3A;99,15;6,55;26,93;100,00;100,00;2,91;1,23;1,07;9,83;43,46;-117,77;687,00;471,00;85,00;230,00;479,00;669,00;1.053 ;177 ;72 ;41 ;0,00;0,00;1.219.978.880,00;530.185.431,00;9 ;0 
20250608;21:00:00;CAN5105;202523;CANX5105Q1A;98,83;1,49;5,15;100,00;100,00;1,18;1,27;1,42;8,45;57,37;-114,79;1.476,00;1.201,00;300,00;25,00;1.110,00;282,00;1.124 ;159 ;68 ;33 ;0,00;0,00;1.167.604.434,00;669.907.973,00;43 ;0 
20250608;21:00:00;CAN5105;202523;CANX5105Q2A;98,89;1,23;5,72;100,00;100,00;1,72;1,33;1,46;9,47;56,30;-115,12;1.469,00;1.356,00;133,00;37,00;1.442,00;259,00;328 ;46 ;78 ;72 ;0,00;0,00;897.616.468,00;505.338.208,00;42 ;0 
20250608;21:00:00;CAN5113;202523;CANX5113P1A;99,43;10,62;32,43;100,00;100,00;237,87;1,77;2,72;13,83;1,68;-109,69;518,00;524,00;3,00;225,00;946,00;414,00;676 ;5.136 ;820 ;603 ;65,00;65,00;20.442.250.374,00;344.262.059,00;95 ;39 
20250608;21:00:00;CAN5113;202523;CANX5113P2A;96,63;7,61;34,79;100,00;100,00;95,91;0,17;1,91;11,24;8,90;-109,52;4.720,00;5.017,00;71,00;635,00;4.134,00;820,00;7.583 ;4.669 ;4.829 ;3.950 ;745,00;745,00;20.442.250.374,00;1.819.457.617,00;83 ;12 
20250608;21:00:00;CAN5113;202523;CANX5113P3A;96,69;6,45;32,14;100,00;100,00;80,47;0,11;2,06;11,26;13,45;-94,98;8.093,00;8.427,00;157,00;413,00;4.735,00;1.138,00;15.114 ;8.891 ;4.945 ;4.527 ;530,00;530,00;20.442.250.374,00;2.750.260.481,00;84 ;21 
20250608;21:00:00;CAN5113;202523;CANX5113Q1A;100,00;12,90;32,26;100,00;100,00;10,93;4,60;1,59;9,91;4,86;-118,29;31,00;22,00;2,00;16,00;63,00;246,00;568 ;955 ;394 ;109 ;0,00;0,00;1.150.034.908,00;55.859.910,00;72 ;0 
20250608;21:00:00;CAN5113;202523;CANX5113Q2A;94,37;2,02;7,47;100,00;100,00;2,25;0,09;1,27;8,23;30,72;-114,94;2.075,00;1.722,00;339,00;49,00;1.956,00;1.647,00;3.454 ;2.143 ;775 ;416 ;1,00;1,00;810.344.664,00;248.965.527,00;30 ;0 
20250608;21:00:00;CAN5113;202523;CANX5113Q3A;97,72;4,74;13,43;100,00;99,78;3,81;0,36;1,14;8,76;30,38;-115,69;2.449,00;2.015,00;459,00;44,00;647,00;910,00;3.856 ;324 ;265 ;235 ;0,00;0,00;1.181.873.960,00;359.044.822,00;11 ;0 
20250608;21:00:00;CAN5115;202523;CANX5115Q1A;99,70;1,54;5,53;100,00;96,24;1,79;1,18;1,37;8,71;40,41;-117,52;1.952,00;1.667,00;186,00;41,00;2.035,00;59,00;95 ;1.029 ;214 ;37 ;0,00;0,00;819.354.576,00;331.102.526,00;38 ;0 
20250608;21:00:00;CAN5115;202523;CANX5115Q2A;99,77;1,12;3,88;100,00;100,00;3,33;2,14;1,33;8,07;26,34;-115,83;979,00;865,00;104,00;50,00;1.053,00;272,00;334 ;114 ;11 ;6 ;0,00;0,00;1.134.191.218,00;298.719.634,00;38 ;0 
20250608;21:00:00;CAN5115;202523;CANX5115Q3A;99,27;1,33;10,80;100,00;100,00;1,77;1,01;1,34;8,29;37,38;-115,33;2.027,00;1.635,00;304,00;159,00;229,00;2.300,00;2.746 ;112 ;58 ;38 ;0,00;0,00;985.854.506,00;368.505.891,00;39 ;0 
20250608;21:00:00;CAN5115;202523;CANX5115Q4A;100,00;1,59;15,48;100,00;100,00;4,68;8,18;1,50;9,37;26,09;-117,13;1.260,00;1.172,00;91,00;235,00;900,00;1.321,00;1.389 ;96 ;198 ;128 ;0,00;0,00;1.204.109.748,00;314.137.275,00;53 ;0 
20250608;21:00:00;CAN5868;202523;CANX5868Q1A;93,63;0,90;4,12;100,00;100,00;4,01;1,54;1,27;8,30;27,16;-115,47;1.116,00;1.020,00;159,00;104,00;1.577,00;318,00;453 ;410 ;28 ;13 ;0,00;0,00;1.424.395.098,00;386.821.198,00;32 ;0 
20250608;21:00:00;CAN5868;202523;CANX5868Q2A;98,94;0,86;3,99;100,00;94,34;1,13;0,37;1,25;8,85;40,64;-115,38;3.734,00;3.107,00;601,00;90,00;4.633,00;920,00;1.244 ;17 ;26 ;19 ;0,00;0,00;1.250.314.324,00;508.078.953,00;33 ;0 
20250608;21:00:00;CAN5872;202523;CANX5872P1A;99,79;4,44;17,70;100,00;100,00;65,86;1,37;2,40;12,23;32,65;-95,27;12.119,00;11.739,00;406,00;407,00;6.980,00;4.549,00;12.874 ;6.338 ;8.861 ;8.004 ;1.762,00;1.762,00;20.442.254.196,00;6.673.682.758,00;93 ;24 
20250608;21:00:00;CAN5872;202523;CANX5872P2A;99,92;7,60;39,42;100,00;100,00;82,37;1,04;1,94;10,73;8,22;-112,73;4.924,00;5.021,00;18,00;745,00;3.528,00;4.670,00;9.795 ;5.187 ;10.567 ;9.792 ;5.021,00;5.021,00;20.442.254.196,00;1.680.275.199,00;86 ;9 
20250608;21:00:00;CAN5872;202523;CANX5872P3A;99,80;7,49;30,43;100,00;N/A;75,93;1,31;1,89;10,97;13,27;-115,34;5.114,00;4.986,00;0,00;265,00;6.590,00;1.984,00;4.018 ;2.299 ;10.845 ;9.907 ;1.524,00;1.524,00;20.442.254.196,00;2.713.550.884,00;81 ;6 
20250608;21:00:00;CAN5872;202523;CANX5872Q1A;95,68;3,15;9,60;100,00;100,00;4,64;1,09;1,32;8,47;38,22;-114,10;1.240,00;1.041,00;264,00;92,00;1.281,00;949,00;1.454 ;441 ;298 ;145 ;0,00;0,00;958.226.918,00;366.222.355,00;33 ;0 
20250608;21:00:00;CAN5872;202523;CANX5872Q2A;99,12;2,43;8,79;100,00;100,00;1,16;0,22;1,15;7,88;40,52;-114,58;1.194,00;1.136,00;62,00;145,00;417,00;1.333,00;1.775 ;23 ;8 ;5 ;0,00;0,00;764.916.884,00;309.917.703,00;22 ;0 
20250608;21:00:00;CAN5872;202523;CANX5872Q3A;99,65;1,11;3,49;100,00;97,38;4,99;0,33;1,30;8,49;34,02;-114,84;2.063,00;1.719,00;305,00;56,00;1.411,00;1.907,00;2.041 ;87 ;18 ;13 ;0,00;0,00;1.094.548.352,00;372.382.009,00;32 ;0 
20250608;22:00:00;CAN5100;202523;CANX5100Q1A;99,07;2,71;7,05;100,00;100,00;7,32;2,44;1,71;10,70;37,00;-116,65;1.476,00;1.286,00;177,00;99,00;1.607,00;78,00;498 ;47 ;56 ;33 ;0,00;0,00;1.636.364.936,00;605.401.570,00;75 ;0 
20250608;22:00:00;CAN5100;202523;CANX5100Q2A;99,40;0,93;4,03;100,00;100,00;4,11;2,10;1,74;10,81;44,42;-115,90;2.037,00;1.654,00;442,00;76,00;2.423,00;58,00;88 ;34 ;20 ;7 ;0,00;0,00;1.629.715.864,00;723.908.867,00;75 ;0 
20250608;22:00:00;CAN5100;202523;CANX5100Q3A;99,59;0,70;3,10;100,00;99,07;5,90;2,00;1,79;10,87;40,33;-112,30;2.288,00;2.221,00;107,00;90,00;2.054,00;269,00;671 ;128 ;67 ;36 ;1,00;1,00;1.733.470.228,00;699.121.182,00;81 ;0 
20250608;22:00:00;CAN5101;202523;CANX5101Q1A;99,50;15,25;59,62;100,00;100,00;2,26;0,79;1,22;8,39;26,67;-117,04;1.357,00;1.190,00;101,00;50,00;1.160,00;594,00;7.318 ;1.992 ;4 ;0 ;0,00;0,00;955.082.866,00;254.673.073,00;18 ;0 
20250608;22:00:00;CAN5101;202523;CANX5101Q2A;99,48;6,92;30,66;100,00;100,00;5,78;1,53;1,74;10,14;35,58;-114,97;1.373,00;1.358,00;14,00;28,00;1.651,00;1.811,00;5.438 ;1.308 ;27 ;0 ;0,00;0,00;916.226.006,00;326.013.664,00;62 ;0 
20250608;22:00:00;CAN5101;202523;CANX5101Q3A;82,20;8,51;43,73;100,00;100,00;6,34;1,71;1,56;9,92;29,26;-117,13;2.490,00;2.703,00;146,00;50,00;3.862,00;930,00;9.046 ;2.695 ;16 ;0 ;0,00;0,00;1.263.078.244,00;369.530.148,00;53 ;0 
20250608;22:00:00;CAN5102;202523;CANX5102Q1A;98,55;1,29;4,71;100,00;100,00;1,37;0,89;1,38;9,14;58,19;-115,10;4.647,00;3.451,00;1.265,00;137,00;3.001,00;2.988,00;3.840 ;357 ;200 ;120 ;0,00;0,00;1.596.900.614,00;929.188.449,00;37 ;0 
20250608;22:00:00;CAN5102;202523;CANX5102Q2A;96,54;1,58;6,72;100,00;100,00;0,12;0,07;1,31;7,64;31,55;-112,22;7.646,00;7.145,00;965,00;2.022,00;3.596,00;7.125,00;10.326 ;234 ;23 ;18 ;0,00;0,00;1.502.160.346,00;473.865.113,00;28 ;0 
20250608;22:00:00;CAN5102;202523;CANX5102Q3A;98,18;1,23;4,10;100,00;100,00;0,17;0,11;1,46;8,40;33,39;-114,01;9.298,00;8.835,00;518,00;1.565,00;6.808,00;6.416,00;6.648 ;19 ;35 ;29 ;0,00;0,00;1.410.274.874,00;470.878.858,00;42 ;0 
20250608;22:00:00;CAN5102;202523;CANX5102Q4A;99,61;2,22;4,82;100,00;100,00;1,69;0,66;1,57;8,77;54,57;-115,17;1.805,00;1.779,00;30,00;298,00;449,00;1.435,00;2.270 ;55 ;12 ;7 ;0,00;0,00;1.066.281.614,00;581.872.256,00;57 ;0 
20250608;22:00:00;CAN5103;202523;CANX5103Q1A;99,93;0,75;3,75;100,00;100,00;3,60;1,82;1,55;9,36;35,30;-116,99;1.601,00;1.510,00;128,00;120,00;1.926,00;7,00;97 ;53 ;56 ;5 ;0,00;0,00;928.642.942,00;327.848.874,00;54 ;0 
20250608;22:00:00;CAN5103;202523;CANX5103Q2A;99,36;1,17;5,84;100,00;99,83;1,88;0,94;1,32;9,02;40,98;-115,12;3.082,00;2.516,00;605,00;106,00;3.723,00;497,00;1.590 ;405 ;229 ;193 ;0,00;0,00;1.140.890.628,00;467.491.419,00;36 ;0 
20250608;22:00:00;CAN5104;202523;CANX5104Q1A;99,09;4,41;17,63;100,00;100,00;2,22;2,18;1,16;9,44;28,66;-117,38;363,00;331,00;52,00;168,00;409,00;372,00;425 ;63 ;11 ;5 ;0,00;0,00;1.086.055.224,00;311.287.121,00;21 ;0 
20250608;22:00:00;CAN5104;202523;CANX5104Q2A;99,04;2,02;6,85;100,00;96,71;6,11;0,98;1,40;9,73;16,45;-116,79;744,00;417,00;365,00;21,00;213,00;534,00;840 ;134 ;33 ;22 ;0,00;0,00;1.080.286.948,00;177.689.920,00;48 ;0 
20250608;22:00:00;CAN5104;202523;CANX5104Q3A;99,66;9,45;31,34;100,00;100,00;3,70;2,03;1,06;9,76;58,92;-118,31;434,00;293,00;59,00;178,00;439,00;331,00;487 ;192 ;81 ;50 ;0,00;0,00;1.185.925.544,00;698.785.442,00;10 ;0 
20250608;22:00:00;CAN5105;202523;CANX5105Q1A;99,11;1,11;4,61;100,00;100,00;2,68;1,39;1,36;9,02;43,62;-115,47;1.346,00;1.125,00;262,00;13,00;996,00;176,00;794 ;43 ;18 ;11 ;0,00;0,00;891.129.012,00;388.712.206,00;43 ;0 
20250608;22:00:00;CAN5105;202523;CANX5105Q2A;99,01;0,37;1,96;100,00;100,00;2,81;0,66;1,28;9,30;49,56;-115,72;1.069,00;1.010,00;83,00;39,00;1.015,00;258,00;292 ;74 ;7 ;4 ;0,00;0,00;777.743.758,00;385.459.226,00;39 ;0 
20250608;22:00:00;CAN5113;202523;CANX5113P1A;100,00;7,00;26,53;100,00;N/A;140,56;5,14;2,63;13,37;1,39;-110,07;343,00;331,00;0,00;136,00;595,00;197,00;386 ;2.266 ;277 ;166 ;27,00;27,00;20.442.251.466,00;284.128.568,00;96 ;56 
20250608;22:00:00;CAN5113;202523;CANX5113P2A;99,73;5,43;29,18;100,00;98,46;98,08;0,13;2,03;11,50;10,03;-109,64;3.537,00;3.644,00;65,00;515,00;2.668,00;568,00;4.732 ;3.358 ;2.259 ;1.926 ;281,00;281,00;20.442.251.466,00;2.050.786.297,00;86 ;12 
20250608;22:00:00;CAN5113;202523;CANX5113P3A;99,94;7,79;37,35;100,00;100,00;77,82;0,16;2,02;10,95;7,70;-95,35;4.953,00;4.971,00;108,00;330,00;3.791,00;818,00;11.470 ;4.179 ;3.141 ;2.919 ;589,00;589,00;20.442.251.466,00;1.574.298.544,00;84 ;25 
20250608;22:00:00;CAN5113;202523;CANX5113Q1A;100,00;14,29;14,29;100,00;100,00;30,43;13,31;1,61;11,85;4,58;-118,73;7,00;7,00;1,00;13,00;50,00;117,00;383 ;644 ;352 ;101 ;0,00;0,00;1.158.205.548,00;53.057.800,00;73 ;0 
20250608;22:00:00;CAN5113;202523;CANX5113Q2A;94,12;1,94;6,64;100,00;100,00;3,28;0,30;1,28;8,72;28,67;-115,44;1.446,00;1.190,00;206,00;19,00;1.046,00;1.180,00;2.505 ;1.320 ;423 ;191 ;2,00;2,00;757.185.310,00;217.112.786,00;30 ;0 
